 ******************************************
        Entropy-based Gully erosion        
              model - V 0.2                
                                           
        TUB - Institut fur Okologie        
          UFC - PPGEA - Hidrosed           
                                           
            Pedro Alencar, 2020            
                                           
 ******************************************
  
The number of Manning of the channel is....        0.0400
The declivity of the hillslope is..........        0.1210
The critical shear stress is...............        3.5000
The rill erodibility coefficient is........        0.0210
The soil Bulk density is...................     1700.0000
The porosity of the soil is................        0.3580
The depth of the nonerodible layer is......        0.0330
The soil cohesion is.......................      600.0000
The internal friction angle is.............       24.0000
The threshold for wall erosion is..........        0.0000
The number of rainfall events is...........           411
  
  event   discharge(m3)    depth (m)    width (m)     area (m2)    lambda_wall    lambda_bed
    25        0.0002        0.0330        0.1505        0.0050      -98.9795      -98.9795
    26        0.0001        0.0330        0.1505        0.0050      -98.9795      -98.9795
    27        0.0001        0.0330        0.1505        0.0050      -98.9795      -98.9795
    28        0.0001        0.0330        0.1505        0.0050      -98.9795      -98.9795
    29        0.0001        0.0330        0.1505        0.0050      -98.9795      -98.9795
    30        0.0001        0.0330        0.1505        0.0050      -98.9795      -98.9795
    31        0.0002        0.0330        0.1509        0.0050      -98.9795      -98.9795
    32        0.0001        0.0330        0.1509        0.0050      -98.9795      -98.9795
    33        0.0001        0.0330        0.1509        0.0050      -98.9795      -98.9795
    34        0.0001        0.0330        0.1509        0.0050      -98.9795      -98.9795
    35        0.0001        0.0330        0.1509        0.0050      -98.9795      -98.9795
    36        0.0001        0.0330        0.1509        0.0050      -98.9795      -98.9795
    37        0.0002        0.0330        0.1512        0.0050      -98.9795      -98.9795
    38        0.0001        0.0330        0.1512        0.0050      -98.9795      -98.9795
    39        0.0001        0.0330        0.1512        0.0050      -98.9795      -98.9795
    40        0.0001        0.0330        0.1512        0.0050      -98.9795      -98.9795
    41        0.0003        0.0330        0.1577        0.0052      -98.9795      -98.9795
    42        0.0001        0.0330        0.1577        0.0052      -98.9795      -98.9795
    43        0.0001        0.0330        0.1577        0.0052      -98.9795      -98.9795
    44        0.0003        0.0330        0.1631        0.0054      -98.9795      -98.9795
    45        0.0001        0.0330        0.1631        0.0054      -98.9795      -98.9795
    46        0.0001        0.0330        0.1631        0.0054      -98.9795      -98.9795
    47        0.0001        0.0330        0.1631        0.0054      -98.9795      -98.9795
    48        0.0004        0.0330        0.1743        0.0058      -98.9795      -98.9795
    49        0.0001        0.0330        0.1743        0.0058      -98.9795      -98.9795
    50        0.0004        0.0330        0.1833        0.0060      -98.9795      -98.9795
    51        0.0002        0.0330        0.1833        0.0060      -98.9795      -98.9795
    52        0.0002        0.0330        0.1833        0.0060      -98.9795      -98.9795
    53        0.0001        0.0330        0.1833        0.0060      -98.9795      -98.9795
    54        0.0001        0.0330        0.1833        0.0060      -98.9795      -98.9795
    55        0.0001        0.0330        0.1833        0.0060      -98.9795      -98.9795
    56        0.0001        0.0330        0.1833        0.0060      -98.9795      -98.9795
    57        0.0001        0.0330        0.1833        0.0060      -98.9795      -98.9795
    58        0.0001        0.0330        0.1833        0.0060      -98.9795      -98.9795
    59        0.0001        0.0330        0.1833        0.0060      -98.9795      -98.9795
    60        0.0001        0.0330        0.1833        0.0060      -98.9795      -98.9795
    61        0.0002        0.0330        0.1833        0.0060      -98.9795      -98.9795
    62        0.0001        0.0330        0.1833        0.0060      -98.9795      -98.9795
    63        0.0001        0.0330        0.1833        0.0060      -98.9795      -98.9795
    64        0.0001        0.0330        0.1833        0.0060      -98.9795      -98.9795
    65        0.0002        0.0330        0.1833        0.0060      -98.9795      -98.9795
    66        0.0004        0.0330        0.1907        0.0063      -98.9795      -98.9795
    67        0.0001        0.0330        0.1907        0.0063      -98.9795      -98.9795
    68        0.0002        0.0330        0.1907        0.0063      -98.9795      -98.9795
    69        0.0005        0.0330        0.2028        0.0067      -98.9795      -98.9795
    70        0.0004        0.0330        0.2075        0.0068      -98.9795      -98.9795
    71        0.0003        0.0330        0.2076        0.0069      -98.9795      -98.9795
    72        0.0001        0.0330        0.2076        0.0069      -98.9795      -98.9795
    73        0.0003        0.0330        0.2077        0.0069      -98.9795      -98.9795
    74        0.0001        0.0330        0.2077        0.0069      -98.9795      -98.9795
    75        0.0001        0.0330        0.2077        0.0069      -98.9795      -98.9795
    76        0.0001        0.0330        0.2077        0.0069      -98.9795      -98.9795
    77        0.0002        0.0330        0.2077        0.0069      -98.9795      -98.9795
    78        0.0002        0.0330        0.2077        0.0069      -98.9795      -98.9795
    79        0.0002        0.0330        0.2077        0.0069      -98.9795      -98.9795
    80        0.0001        0.0330        0.2077        0.0069      -98.9795      -98.9795
    81        0.0003        0.0330        0.2078        0.0069      -98.9795      -98.9795
    82        0.0001        0.0330        0.2078        0.0069      -98.9795      -98.9795
    83        0.0002        0.0330        0.2078        0.0069      -98.9795      -98.9795
    84        0.0004        0.0330        0.2119        0.0070      -98.9795      -98.9795
    85        0.0005        0.0330        0.2203        0.0073      -98.9795      -98.9795
    86        0.0001        0.0330        0.2203        0.0073      -98.9795      -98.9795
    87        0.0001        0.0330        0.2203        0.0073      -98.9795      -98.9795
    88        0.0001        0.0330        0.2203        0.0073      -98.9795      -98.9795
    89        0.0003        0.0330        0.2203        0.0073      -98.9795      -98.9795
    90        0.0002        0.0330        0.2203        0.0073      -98.9795      -98.9795
    91        0.0002        0.0330        0.2203        0.0073      -98.9795      -98.9795
    92        0.0002        0.0330        0.2203        0.0073      -98.9795      -98.9795
    93        0.0002        0.0330        0.2203        0.0073      -98.9795      -98.9795
    94        0.0001        0.0330        0.2203        0.0073      -98.9795      -98.9795
    95        0.0001        0.0330        0.2203        0.0073      -98.9795      -98.9795
    96        0.0001        0.0330        0.2203        0.0073      -98.9795      -98.9795
    97        0.0001        0.0330        0.2203        0.0073      -98.9795      -98.9795
    98        0.0003        0.0330        0.2203        0.0073      -98.9795      -98.9795
    99        0.0001        0.0330        0.2203        0.0073      -98.9795      -98.9795
   100        0.0004        0.0330        0.2231        0.0074      -98.9795      -98.9795
   101        0.0004        0.0330        0.2257        0.0074      -98.9795      -98.9795
   102        0.0001        0.0330        0.2257        0.0074      -98.9795      -98.9795
   103        0.0002        0.0330        0.2257        0.0074      -98.9795      -98.9795
   104        0.0001        0.0330        0.2257        0.0074      -98.9795      -98.9795
   105        0.0001        0.0330        0.2257        0.0074      -98.9795      -98.9795
   106        0.0001        0.0330        0.2257        0.0074      -98.9795      -98.9795
   107        0.0001        0.0330        0.2257        0.0074      -98.9795      -98.9795
   108        0.0001        0.0330        0.2257        0.0074      -98.9795      -98.9795
   109        0.0001        0.0330        0.2257        0.0074      -98.9795      -98.9795
   110        0.0006        0.0330        0.2369        0.0078      -98.9795      -98.9795
   111        0.0005        0.0330        0.2420        0.0080      -98.9795      -98.9795
   112        0.0003        0.0330        0.2420        0.0080      -98.9795      -98.9795
   113        0.0001        0.0330        0.2420        0.0080      -98.9795      -98.9795
   114        0.0001        0.0330        0.2420        0.0080      -98.9795      -98.9795
   115        0.0001        0.0330        0.2420        0.0080      -98.9795      -98.9795
   116        0.0001        0.0330        0.2420        0.0080      -98.9795      -98.9795
   117        0.0002        0.0330        0.2420        0.0080      -98.9795      -98.9795
   118        0.0001        0.0330        0.2420        0.0080      -98.9795      -98.9795
   119        0.0001        0.0330        0.2420        0.0080      -98.9795      -98.9795
   120        0.0002        0.0330        0.2420        0.0080      -98.9795      -98.9795
   121        0.0001        0.0330        0.2420        0.0080      -98.9795      -98.9795
   122        0.0001        0.0330        0.2420        0.0080      -98.9795      -98.9795
   123        0.0002        0.0330        0.2420        0.0080      -98.9795      -98.9795
   124        0.0004        0.0330        0.2430        0.0080      -98.9795      -98.9795
   125        0.0002        0.0330        0.2430        0.0080      -98.9795      -98.9795
   126        0.0007        0.0330        0.2561        0.0085      -98.9795      -98.9795
   127        0.0001        0.0330        0.2561        0.0085      -98.9795      -98.9795
   128        0.0001        0.0330        0.2561        0.0085      -98.9795      -98.9795
   129        0.0002        0.0330        0.2561        0.0085      -98.9795      -98.9795
   130        0.0001        0.0330        0.2561        0.0085      -98.9795      -98.9795
   131        0.0001        0.0330        0.2561        0.0085      -98.9795      -98.9795
   132        0.0003        0.0330        0.2561        0.0085      -98.9795      -98.9795
   133        0.0001        0.0330        0.2561        0.0085      -98.9795      -98.9795
   134        0.0002        0.0330        0.2561        0.0085      -98.9795      -98.9795
   135        0.0001        0.0330        0.2561        0.0085      -98.9795      -98.9795
   136        0.0001        0.0330        0.2561        0.0085      -98.9795      -98.9795
   137        0.0001        0.0330        0.2561        0.0085      -98.9795      -98.9795
   138        0.0001        0.0330        0.2561        0.0085      -98.9795      -98.9795
   139        0.0001        0.0330        0.2561        0.0085      -98.9795      -98.9795
   140        0.0001        0.0330        0.2561        0.0085      -98.9795      -98.9795
   141        0.0001        0.0330        0.2561        0.0085      -98.9795      -98.9795
   142        0.0002        0.0330        0.2561        0.0085      -98.9795      -98.9795
   143        0.0001        0.0330        0.2561        0.0085      -98.9795      -98.9795
   144        0.0001        0.0330        0.2561        0.0085      -98.9795      -98.9795
   145        0.0001        0.0330        0.2561        0.0085      -98.9795      -98.9795
   146        0.0003        0.0330        0.2561        0.0085      -98.9795      -98.9795
   147        0.0001        0.0330        0.2561        0.0085      -98.9795      -98.9795
   148        0.0002        0.0330        0.2561        0.0085      -98.9795      -98.9795
   149        0.0002        0.0330        0.2561        0.0085      -98.9795      -98.9795
   150        0.0001        0.0330        0.2561        0.0085      -98.9795      -98.9795
   151        0.0003        0.0330        0.2561        0.0085      -98.9795      -98.9795
   152        0.0001        0.0330        0.2561        0.0085      -98.9795      -98.9795
   153        0.0003        0.0330        0.2561        0.0085      -98.9795      -98.9795
   154        0.0001        0.0330        0.2561        0.0085      -98.9795      -98.9795
   155        0.0001        0.0330        0.2561        0.0085      -98.9795      -98.9795
   156        0.0001        0.0330        0.2561        0.0085      -98.9795      -98.9795
   157        0.0002        0.0330        0.2561        0.0085      -98.9795      -98.9795
   158        0.0003        0.0330        0.2561        0.0085      -98.9795      -98.9795
   159        0.0001        0.0330        0.2561        0.0085      -98.9795      -98.9795
   160        0.0001        0.0330        0.2561        0.0085      -98.9795      -98.9795
   161        0.0003        0.0330        0.2561        0.0085      -98.9795      -98.9795
   162        0.0001        0.0330        0.2561        0.0085      -98.9795      -98.9795
   163        0.0001        0.0330        0.2561        0.0085      -98.9795      -98.9795
   164        0.0002        0.0330        0.2561        0.0085      -98.9795      -98.9795
   165        0.0003        0.0330        0.2561        0.0085      -98.9795      -98.9795
   166        0.0001        0.0330        0.2561        0.0085      -98.9795      -98.9795
   167        0.0002        0.0330        0.2561        0.0085      -98.9795      -98.9795
   168        0.0001        0.0330        0.2561        0.0085      -98.9795      -98.9795
   169        0.0001        0.0330        0.2561        0.0085      -98.9795      -98.9795
   170        0.0002        0.0330        0.2561        0.0085      -98.9795      -98.9795
   171        0.0002        0.0330        0.2561        0.0085      -98.9795      -98.9795
   172        0.0002        0.0330        0.2561        0.0085      -98.9795      -98.9795
   173        0.0001        0.0330        0.2561        0.0085      -98.9795      -98.9795
   174        0.0001        0.0330        0.2561        0.0085      -98.9795      -98.9795
   175        0.0001        0.0330        0.2561        0.0085      -98.9795      -98.9795
   176        0.0003        0.0330        0.2561        0.0085      -98.9795      -98.9795
   177        0.0001        0.0330        0.2561        0.0085      -98.9795      -98.9795
   178        0.0004        0.0330        0.2562        0.0085      -98.9795      -98.9795
   179        0.0001        0.0330        0.2562        0.0085      -98.9795      -98.9795
   180        0.0001        0.0330        0.2562        0.0085      -98.9795      -98.9795
   181        0.0001        0.0330        0.2562        0.0085      -98.9795      -98.9795
   182        0.0001        0.0330        0.2562        0.0085      -98.9795      -98.9795
   183        0.0001        0.0330        0.2562        0.0085      -98.9795      -98.9795
   184        0.0001        0.0330        0.2562        0.0085      -98.9795      -98.9795
   185        0.0002        0.0330        0.2562        0.0085      -98.9795      -98.9795
   186        0.0002        0.0330        0.2562        0.0085      -98.9795      -98.9795
   187        0.0001        0.0330        0.2562        0.0085      -98.9795      -98.9795
   188        0.0002        0.0330        0.2562        0.0085      -98.9795      -98.9795
   189        0.0002        0.0330        0.2562        0.0085      -98.9795      -98.9795
   190        0.0001        0.0330        0.2562        0.0085      -98.9795      -98.9795
   191        0.0001        0.0330        0.2562        0.0085      -98.9795      -98.9795
   192        0.0001        0.0330        0.2562        0.0085      -98.9795      -98.9795
   193        0.0001        0.0330        0.2562        0.0085      -98.9795      -98.9795
   194        0.0002        0.0330        0.2562        0.0085      -98.9795      -98.9795
   195        0.0003        0.0330        0.2562        0.0085      -98.9795      -98.9795
   196        0.0002        0.0330        0.2562        0.0085      -98.9795      -98.9795
   197        0.0001        0.0330        0.2562        0.0085      -98.9795      -98.9795
   198        0.0001        0.0330        0.2562        0.0085      -98.9795      -98.9795
   199        0.0001        0.0330        0.2562        0.0085      -98.9795      -98.9795
   200        0.0001        0.0330        0.2562        0.0085      -98.9795      -98.9795
   201        0.0002        0.0330        0.2562        0.0085      -98.9795      -98.9795
   202        0.0005        0.0330        0.2593        0.0086      -98.9795      -98.9795
   203        0.0001        0.0330        0.2593        0.0086      -98.9795      -98.9795
   204        0.0002        0.0330        0.2593        0.0086      -98.9795      -98.9795
   205        0.0001        0.0330        0.2593        0.0086      -98.9795      -98.9795
   206        0.0001        0.0330        0.2593        0.0086      -98.9795      -98.9795
   207        0.0002        0.0330        0.2593        0.0086      -98.9795      -98.9795
   208        0.0002        0.0330        0.2593        0.0086      -98.9795      -98.9795
   209        0.0002        0.0330        0.2593        0.0086      -98.9795      -98.9795
   210        0.0002        0.0330        0.2593        0.0086      -98.9795      -98.9795
   211        0.0001        0.0330        0.2593        0.0086      -98.9795      -98.9795
   212        0.0001        0.0330        0.2593        0.0086      -98.9795      -98.9795
   213        0.0001        0.0330        0.2593        0.0086      -98.9795      -98.9795
   214        0.0002        0.0330        0.2593        0.0086      -98.9795      -98.9795
   215        0.0002        0.0330        0.2593        0.0086      -98.9795      -98.9795
   216        0.0002        0.0330        0.2593        0.0086      -98.9795      -98.9795
   217        0.0001        0.0330        0.2593        0.0086      -98.9795      -98.9795
   218        0.0001        0.0330        0.2593        0.0086      -98.9795      -98.9795
   219        0.0001        0.0330        0.2593        0.0086      -98.9795      -98.9795
   220        0.0001        0.0330        0.2593        0.0086      -98.9795      -98.9795
   221        0.0001        0.0330        0.2593        0.0086      -98.9795      -98.9795
   222        0.0003        0.0330        0.2593        0.0086      -98.9795      -98.9795
   223        0.0001        0.0330        0.2593        0.0086      -98.9795      -98.9795
   224        0.0001        0.0330        0.2593        0.0086      -98.9795      -98.9795
   225        0.0001        0.0330        0.2593        0.0086      -98.9795      -98.9795
   226        0.0001        0.0330        0.2593        0.0086      -98.9795      -98.9795
   227        0.0001        0.0330        0.2593        0.0086      -98.9795      -98.9795
   228        0.0002        0.0330        0.2593        0.0086      -98.9795      -98.9795
   229        0.0001        0.0330        0.2593        0.0086      -98.9795      -98.9795
   230        0.0001        0.0330        0.2593        0.0086      -98.9795      -98.9795
   231        0.0001        0.0330        0.2593        0.0086      -98.9795      -98.9795
   232        0.0001        0.0330        0.2593        0.0086      -98.9795      -98.9795
   233        0.0002        0.0330        0.2593        0.0086      -98.9795      -98.9795
   234        0.0001        0.0330        0.2593        0.0086      -98.9795      -98.9795
   235        0.0004        0.0330        0.2593        0.0086      -98.9795      -98.9795
   236        0.0002        0.0330        0.2593        0.0086      -98.9795      -98.9795
   237        0.0002        0.0330        0.2593        0.0086      -98.9795      -98.9795
   238        0.0001        0.0330        0.2593        0.0086      -98.9795      -98.9795
   239        0.0002        0.0330        0.2593        0.0086      -98.9795      -98.9795
   240        0.0001        0.0330        0.2593        0.0086      -98.9795      -98.9795
   241        0.0001        0.0330        0.2593        0.0086      -98.9795      -98.9795
   242        0.0001        0.0330        0.2593        0.0086      -98.9795      -98.9795
   243        0.0002        0.0330        0.2593        0.0086      -98.9795      -98.9795
   244        0.0001        0.0330        0.2593        0.0086      -98.9795      -98.9795
   245        0.0001        0.0330        0.2593        0.0086      -98.9795      -98.9795
   246        0.0001        0.0330        0.2593        0.0086      -98.9795      -98.9795
   247        0.0001        0.0330        0.2593        0.0086      -98.9795      -98.9795
   248        0.0002        0.0330        0.2593        0.0086      -98.9795      -98.9795
   249        0.0002        0.0330        0.2593        0.0086      -98.9795      -98.9795
   250        0.0001        0.0330        0.2593        0.0086      -98.9795      -98.9795
   251        0.0002        0.0330        0.2593        0.0086      -98.9795      -98.9795
   252        0.0001        0.0330        0.2593        0.0086      -98.9795      -98.9795
   253        0.0001        0.0330        0.2593        0.0086      -98.9795      -98.9795
   254        0.0001        0.0330        0.2593        0.0086      -98.9795      -98.9795
   255        0.0002        0.0330        0.2593        0.0086      -98.9795      -98.9795
   256        0.0001        0.0330        0.2593        0.0086      -98.9795      -98.9795
   257        0.0004        0.0330        0.2593        0.0086      -98.9795      -98.9795
   258        0.0001        0.0330        0.2593        0.0086      -98.9795      -98.9795
   259        0.0002        0.0330        0.2593        0.0086      -98.9795      -98.9795
   260        0.0002        0.0330        0.2593        0.0086      -98.9795      -98.9795
   261        0.0001        0.0330        0.2593        0.0086      -98.9795      -98.9795
   262        0.0002        0.0330        0.2593        0.0086      -98.9795      -98.9795
   263        0.0001        0.0330        0.2593        0.0086      -98.9795      -98.9795
   264        0.0004        0.0330        0.2593        0.0086      -98.9795      -98.9795
   265        0.0002        0.0330        0.2593        0.0086      -98.9795      -98.9795
   266        0.0002        0.0330        0.2593        0.0086      -98.9795      -98.9795
   267        0.0001        0.0330        0.2593        0.0086      -98.9795      -98.9795
   268        0.0001        0.0330        0.2593        0.0086      -98.9795      -98.9795
   269        0.0005        0.0330        0.2622        0.0087      -98.9795      -98.9795
   270        0.0001        0.0330        0.2622        0.0087      -98.9795      -98.9795
   271        0.0001        0.0330        0.2622        0.0087      -98.9795      -98.9795
   272        0.0001        0.0330        0.2622        0.0087      -98.9795      -98.9795
   273        0.0001        0.0330        0.2622        0.0087      -98.9795      -98.9795
   274        0.0002        0.0330        0.2622        0.0087      -98.9795      -98.9795
   275        0.0001        0.0330        0.2622        0.0087      -98.9795      -98.9795
   276        0.0001        0.0330        0.2622        0.0087      -98.9795      -98.9795
   277        0.0001        0.0330        0.2622        0.0087      -98.9795      -98.9795
   278        0.0002        0.0330        0.2622        0.0087      -98.9795      -98.9795
   279        0.0001        0.0330        0.2622        0.0087      -98.9795      -98.9795
   280        0.0001        0.0330        0.2622        0.0087      -98.9795      -98.9795
   281        0.0001        0.0330        0.2622        0.0087      -98.9795      -98.9795
   282        0.0001        0.0330        0.2622        0.0087      -98.9795      -98.9795
   283        0.0001        0.0330        0.2622        0.0087      -98.9795      -98.9795
   284        0.0001        0.0330        0.2622        0.0087      -98.9795      -98.9795
   285        0.0001        0.0330        0.2622        0.0087      -98.9795      -98.9795
   286        0.0001        0.0330        0.2622        0.0087      -98.9795      -98.9795
   287        0.0001        0.0330        0.2622        0.0087      -98.9795      -98.9795
   288        0.0002        0.0330        0.2622        0.0087      -98.9795      -98.9795
   289        0.0001        0.0330        0.2622        0.0087      -98.9795      -98.9795
   290        0.0003        0.0330        0.2622        0.0087      -98.9795      -98.9795
   291        0.0001        0.0330        0.2622        0.0087      -98.9795      -98.9795
   292        0.0001        0.0330        0.2622        0.0087      -98.9795      -98.9795
   293        0.0002        0.0330        0.2622        0.0087      -98.9795      -98.9795
   294        0.0001        0.0330        0.2622        0.0087      -98.9795      -98.9795
   295        0.0001        0.0330        0.2622        0.0087      -98.9795      -98.9795
   296        0.0001        0.0330        0.2622        0.0087      -98.9795      -98.9795
   297        0.0001        0.0330        0.2622        0.0087      -98.9795      -98.9795
   298        0.0002        0.0330        0.2622        0.0087      -98.9795      -98.9795
   299        0.0001        0.0330        0.2622        0.0087      -98.9795      -98.9795
   300        0.0002        0.0330        0.2622        0.0087      -98.9795      -98.9795
   301        0.0001        0.0330        0.2622        0.0087      -98.9795      -98.9795
   302        0.0001        0.0330        0.2622        0.0087      -98.9795      -98.9795
   303        0.0001        0.0330        0.2622        0.0087      -98.9795      -98.9795
   304        0.0001        0.0330        0.2622        0.0087      -98.9795      -98.9795
   305        0.0001        0.0330        0.2622        0.0087      -98.9795      -98.9795
   306        0.0003        0.0330        0.2622        0.0087      -98.9795      -98.9795
   307        0.0003        0.0330        0.2622        0.0087      -98.9795      -98.9795
   308        0.0001        0.0330        0.2622        0.0087      -98.9795      -98.9795
   309        0.0001        0.0330        0.2622        0.0087      -98.9795      -98.9795
   310        0.0002        0.0330        0.2622        0.0087      -98.9795      -98.9795
   311        0.0001        0.0330        0.2622        0.0087      -98.9795      -98.9795
   312        0.0002        0.0330        0.2622        0.0087      -98.9795      -98.9795
   313        0.0001        0.0330        0.2622        0.0087      -98.9795      -98.9795
   314        0.0001        0.0330        0.2622        0.0087      -98.9795      -98.9795
   315        0.0001        0.0330        0.2622        0.0087      -98.9795      -98.9795
   316        0.0001        0.0330        0.2622        0.0087      -98.9795      -98.9795
   317        0.0001        0.0330        0.2622        0.0087      -98.9795      -98.9795
   318        0.0004        0.0330        0.2622        0.0087      -98.9795      -98.9795
   319        0.0001        0.0330        0.2622        0.0087      -98.9795      -98.9795
   320        0.0003        0.0330        0.2622        0.0087      -98.9795      -98.9795
   321        0.0006        0.0330        0.2684        0.0089      -98.9795      -98.9795
   322        0.0001        0.0330        0.2684        0.0089      -98.9795      -98.9795
   323        0.0001        0.0330        0.2684        0.0089      -98.9795      -98.9795
   324        0.0001        0.0330        0.2684        0.0089      -98.9795      -98.9795
   325        0.0001        0.0330        0.2684        0.0089      -98.9795      -98.9795
   326        0.0001        0.0330        0.2684        0.0089      -98.9795      -98.9795
   327        0.0001        0.0330        0.2684        0.0089      -98.9795      -98.9795
   328        0.0002        0.0330        0.2684        0.0089      -98.9795      -98.9795
   329        0.0001        0.0330        0.2684        0.0089      -98.9795      -98.9795
   330        0.0004        0.0330        0.2684        0.0089      -98.9795      -98.9795
   331        0.0001        0.0330        0.2684        0.0089      -98.9795      -98.9795
   332        0.0001        0.0330        0.2684        0.0089      -98.9795      -98.9795
   333        0.0001        0.0330        0.2684        0.0089      -98.9795      -98.9795
   334        0.0002        0.0330        0.2684        0.0089      -98.9795      -98.9795
   335        0.0001        0.0330        0.2684        0.0089      -98.9795      -98.9795
   336        0.0001        0.0330        0.2684        0.0089      -98.9795      -98.9795
   337        0.0003        0.0330        0.2684        0.0089      -98.9795      -98.9795
   338        0.0001        0.0330        0.2684        0.0089      -98.9795      -98.9795
   339        0.0001        0.0330        0.2684        0.0089      -98.9795      -98.9795
   340        0.0001        0.0330        0.2684        0.0089      -98.9795      -98.9795
   341        0.0002        0.0330        0.2684        0.0089      -98.9795      -98.9795
   342        0.0001        0.0330        0.2684        0.0089      -98.9795      -98.9795
   343        0.0001        0.0330        0.2684        0.0089      -98.9795      -98.9795
   344        0.0001        0.0330        0.2684        0.0089      -98.9795      -98.9795
   345        0.0001        0.0330        0.2684        0.0089      -98.9795      -98.9795
   346        0.0001        0.0330        0.2684        0.0089      -98.9795      -98.9795
   347        0.0001        0.0330        0.2684        0.0089      -98.9795      -98.9795
   348        0.0002        0.0330        0.2684        0.0089      -98.9795      -98.9795
   349        0.0001        0.0330        0.2684        0.0089      -98.9795      -98.9795
   350        0.0001        0.0330        0.2684        0.0089      -98.9795      -98.9795
   351        0.0002        0.0330        0.2684        0.0089      -98.9795      -98.9795
   352        0.0001        0.0330        0.2684        0.0089      -98.9795      -98.9795
   353        0.0001        0.0330        0.2684        0.0089      -98.9795      -98.9795
   354        0.0003        0.0330        0.2684        0.0089      -98.9795      -98.9795
   355        0.0001        0.0330        0.2684        0.0089      -98.9795      -98.9795
   356        0.0003        0.0330        0.2684        0.0089      -98.9795      -98.9795
   357        0.0003        0.0330        0.2684        0.0089      -98.9795      -98.9795
   358        0.0002        0.0330        0.2684        0.0089      -98.9795      -98.9795
   359        0.0001        0.0330        0.2684        0.0089      -98.9795      -98.9795
   360        0.0006        0.0330        0.2738        0.0090      -98.9795      -98.9795
   361        0.0001        0.0330        0.2738        0.0090      -98.9795      -98.9795
   362        0.0001        0.0330        0.2738        0.0090      -98.9795      -98.9795
   363        0.0001        0.0330        0.2738        0.0090      -98.9795      -98.9795
   364        0.0001        0.0330        0.2738        0.0090      -98.9795      -98.9795
   365        0.0001        0.0330        0.2738        0.0090      -98.9795      -98.9795
   366        0.0001        0.0330        0.2738        0.0090      -98.9795      -98.9795
   367        0.0003        0.0330        0.2738        0.0090      -98.9795      -98.9795
   368        0.0002        0.0330        0.2738        0.0090      -98.9795      -98.9795
   369        0.0001        0.0330        0.2738        0.0090      -98.9795      -98.9795
   370        0.0001        0.0330        0.2738        0.0090      -98.9795      -98.9795
   371        0.0001        0.0330        0.2738        0.0090      -98.9795      -98.9795
   372        0.0002        0.0330        0.2738        0.0090      -98.9795      -98.9795
   373        0.0001        0.0330        0.2738        0.0090      -98.9795      -98.9795
   374        0.0001        0.0330        0.2738        0.0090      -98.9795      -98.9795
   375        0.0002        0.0330        0.2738        0.0090      -98.9795      -98.9795
   376        0.0001        0.0330        0.2738        0.0090      -98.9795      -98.9795
   377        0.0001        0.0330        0.2738        0.0090      -98.9795      -98.9795
   378        0.0001        0.0330        0.2738        0.0090      -98.9795      -98.9795
   379        0.0002        0.0330        0.2738        0.0090      -98.9795      -98.9795
   380        0.0002        0.0330        0.2738        0.0090      -98.9795      -98.9795
